timestamp,user_id,department,location,resource_accessed,failed_logins,privilege_escalation,mfa_bypass,new_device,session_duration_min,is_anomalous
2024-03-02 10:42:00,user_031,Sales,New York,vpn,0,0,0,1,73,0
2024-03-02 19:57:00,user_039,Executive,Chicago,file_share,0,0,0,1,54,0
2024-03-02 23:21:00,user_035,Finance,Unknown,database,9,0,0,1,18,1
2024-03-03 12:41:00,user_035,IT,Remote,admin_panel,0,0,0,1,7,0
2024-03-03 16:12:00,user_039,HR,New York,admin_panel,1,0,0,1,10,0
2024-03-03 16:50:00,user_021,Engineering,Chicago,file_share,1,0,0,1,53,0
2024-03-03 18:39:00,user_036,HR,New York,file_share,1,0,0,1,52,0
2024-03-03 18:41:00,user_042,HR,Chicago,vpn,1,0,0,0,20,0
2024-03-03 19:38:00,user_043,Finance,Remote,hr_system,1,0,0,0,109,0
2024-03-03 23:12:00,user_033,Executive,London,database,5,0,0,1,19,1
2024-03-04 03:56:00,user_014,Engineering,London,payroll,8,0,0,1,24,1
2024-03-04 08:58:00,user_037,Executive,New York,hr_system,1,0,0,0,26,0
2024-03-04 09:40:00,user_038,Finance,Chicago,payroll,1,0,0,0,92,0
2024-03-04 12:16:00,user_011,Engineering,Chicago,admin_panel,0,0,0,1,81,0
2024-03-04 13:34:00,user_039,Executive,Remote,file_share,1,0,0,1,83,0
2024-03-04 13:42:00,user_022,Executive,Remote,database,0,0,0,1,49,0
2024-03-04 15:06:00,user_045,IT,New York,vpn,0,0,0,0,18,0
2024-03-04 16:26:00,user_029,IT,New York,file_share,1,0,0,0,109,0
2024-03-04 16:28:00,user_027,IT,Chicago,file_share,0,0,0,1,79,0
2024-03-04 18:55:00,user_014,Engineering,Chicago,email,1,0,0,0,46,0
2024-03-05 09:15:00,user_029,HR,Chicago,file_share,1,0,0,1,112,0
2024-03-05 17:21:00,user_005,Sales,New York,file_share,0,0,0,1,100,0
2024-03-05 18:18:00,user_007,Executive,Chicago,file_share,0,0,0,0,9,0
2024-03-05 19:10:00,user_021,Sales,Remote,vpn,0,0,0,1,16,0
2024-03-05 22:33:00,user_012,IT,Unknown,admin_panel,6,0,1,1,12,1
2024-03-06 02:01:00,user_038,Engineering,Unknown,database,8,0,0,1,18,1
2024-03-06 07:58:00,user_031,IT,Chicago,vpn,0,0,0,1,76,0
2024-03-06 09:33:00,user_022,Engineering,Remote,database,0,0,0,0,29,0
2024-03-06 11:16:00,user_033,IT,Chicago,file_share,0,0,0,1,38,0
2024-03-06 11:54:00,user_005,HR,Chicago,vpn,1,0,0,0,99,0
2024-03-06 13:08:00,user_034,Engineering,Chicago,file_share,0,0,0,1,103,0
2024-03-06 13:15:00,user_036,Engineering,Remote,database,0,0,0,0,47,0
2024-03-06 14:05:00,user_036,Engineering,Remote,vpn,1,0,0,1,93,0
2024-03-06 16:54:00,user_003,Sales,Chicago,vpn,0,0,0,0,47,0
2024-03-06 17:27:00,user_021,HR,Chicago,email,0,0,0,1,88,0
2024-03-07 07:10:00,user_038,Executive,Remote,email,0,0,0,0,71,0
2024-03-07 09:22:00,user_033,Engineering,Chicago,hr_system,1,0,0,0,67,0
2024-03-07 11:40:00,user_026,Sales,New York,database,0,0,0,0,75,0
2024-03-07 12:03:00,user_011,HR,New York,admin_panel,1,0,0,1,27,0
2024-03-07 14:08:00,user_011,Sales,New York,file_share,0,0,0,0,92,0
2024-03-07 16:00:00,user_041,Finance,Remote,file_share,0,0,0,1,97,0
2024-03-07 17:19:00,user_046,HR,Chicago,database,0,0,0,0,8,0
2024-03-07 19:40:00,user_046,Sales,New York,hr_system,1,0,0,0,46,0
2024-03-08 00:30:00,user_030,Finance,London,payroll,5,1,0,1,28,1
2024-03-08 07:46:00,user_042,HR,Chicago,vpn,1,0,0,0,69,0
2024-03-08 11:57:00,user_009,HR,Remote,file_share,1,0,0,1,71,0
2024-03-08 14:18:00,user_039,Sales,New York,email,0,0,0,1,63,0
2024-03-08 17:19:00,user_041,Sales,Chicago,database,1,0,0,0,48,0
2024-03-08 18:41:00,user_032,IT,Chicago,email,0,0,0,0,74,0
2024-03-08 18:53:00,user_021,HR,Remote,database,0,0,0,0,41,0
2024-03-08 19:51:00,user_037,Engineering,Remote,file_share,1,0,0,1,52,0
2024-03-09 12:17:00,user_041,Engineering,Remote,hr_system,1,0,0,0,37,0
2024-03-09 12:22:00,user_031,Sales,Remote,vpn,0,0,0,1,40,0
2024-03-09 13:27:00,user_044,IT,New York,payroll,0,0,0,1,80,0
2024-03-09 13:36:00,user_044,Finance,Remote,vpn,0,0,0,0,97,0
2024-03-09 14:38:00,user_049,HR,New York,database,1,0,0,0,62,0
2024-03-09 14:42:00,user_026,HR,New York,vpn,0,0,0,0,58,0
2024-03-09 15:44:00,user_011,Engineering,New York,vpn,0,0,0,0,7,0
2024-03-09 17:13:00,user_037,Finance,New York,hr_system,0,0,0,1,70,0
2024-03-09 17:21:00,user_026,IT,Chicago,admin_panel,0,0,0,0,22,0
2024-03-09 19:46:00,user_034,Executive,Remote,payroll,1,0,0,0,38,0
2024-03-10 02:27:00,user_041,Executive,London,payroll,3,0,0,0,26,1
2024-03-10 07:28:00,user_028,Engineering,Remote,admin_panel,1,0,0,1,17,0
2024-03-10 07:40:00,user_005,Sales,Remote,admin_panel,1,0,0,1,67,0
2024-03-10 07:42:00,user_018,Executive,Chicago,vpn,1,0,0,0,35,0
2024-03-10 08:45:00,user_009,HR,Remote,hr_system,0,0,0,0,98,0
2024-03-10 12:28:00,user_017,Engineering,Remote,payroll,1,0,0,0,14,0
2024-03-10 13:38:00,user_029,Engineering,Remote,payroll,1,0,0,0,28,0
2024-03-10 14:14:00,user_025,Engineering,Remote,hr_system,0,0,0,1,67,0
2024-03-10 14:23:00,user_025,IT,New York,email,1,0,0,0,21,0
2024-03-10 15:29:00,user_030,Sales,Remote,admin_panel,0,0,0,0,108,0
2024-03-10 15:44:00,user_017,Finance,New York,payroll,1,0,0,0,18,0
2024-03-10 17:07:00,user_013,HR,Remote,file_share,1,0,0,0,25,0
2024-03-10 17:17:00,user_027,IT,Remote,file_share,0,0,0,0,119,0
2024-03-10 22:20:00,user_018,Sales,Unknown,admin_panel,8,1,0,1,8,1
2024-03-11 00:08:00,user_029,IT,London,payroll,5,0,0,1,20,1
2024-03-11 07:11:00,user_027,Executive,Chicago,database,1,0,0,1,23,0
2024-03-11 08:46:00,user_023,Executive,New York,email,1,0,0,1,119,0
2024-03-11 10:03:00,user_008,Finance,Remote,payroll,0,0,0,1,112,0
2024-03-11 13:02:00,user_038,Finance,New York,email,0,0,0,0,23,0
2024-03-11 15:06:00,user_004,Sales,Chicago,vpn,0,0,0,0,117,0
2024-03-11 15:46:00,user_038,IT,New York,file_share,0,0,0,0,113,0
2024-03-11 17:15:00,user_049,Executive,Chicago,payroll,1,0,0,1,14,0
2024-03-11 18:30:00,user_008,Executive,New York,vpn,0,0,0,1,17,0
2024-03-11 18:55:00,user_030,Executive,New York,admin_panel,0,0,0,1,54,0
2024-03-11 19:02:00,user_011,Executive,Chicago,payroll,1,0,0,0,110,0
2024-03-11 19:17:00,user_045,Engineering,New York,hr_system,0,0,0,1,86,0
2024-03-11 19:30:00,user_042,IT,Remote,database,0,0,0,1,105,0
2024-03-12 02:23:00,user_031,Engineering,Unknown,database,4,0,0,1,29,1
2024-03-12 03:09:00,user_007,HR,Unknown,payroll,7,1,0,1,17,1
2024-03-12 07:16:00,user_042,Finance,New York,file_share,0,0,0,0,87,0
2024-03-12 08:35:00,user_005,Sales,New York,database,0,0,0,0,78,0
2024-03-12 09:45:00,user_014,Finance,Chicago,admin_panel,0,0,0,0,10,0
2024-03-12 10:42:00,user_032,Finance,Chicago,file_share,0,0,0,0,17,0
2024-03-12 13:32:00,user_027,IT,Remote,payroll,0,0,0,1,63,0
2024-03-12 14:32:00,user_042,HR,Chicago,hr_system,1,0,0,0,103,0
2024-03-12 17:59:00,user_045,Engineering,Chicago,email,0,0,0,0,27,0
2024-03-12 18:01:00,user_030,Finance,Chicago,email,0,0,0,1,29,0
2024-03-12 18:31:00,user_039,Engineering,New York,vpn,1,0,0,1,101,0
2024-03-12 19:59:00,user_006,Sales,Remote,vpn,0,0,0,0,7,0
2024-03-12 22:50:00,user_011,Finance,Unknown,admin_panel,8,0,0,0,6,1
2024-03-13 00:55:00,user_019,Sales,Unknown,admin_panel,8,0,1,1,21,1
2024-03-13 02:48:00,user_031,HR,Unknown,database,3,0,0,1,13,1
2024-03-13 08:12:00,user_009,Engineering,New York,file_share,0,0,0,0,22,0
2024-03-13 11:19:00,user_041,Executive,New York,hr_system,0,0,0,1,54,0
2024-03-13 11:45:00,user_029,Engineering,Chicago,email,0,0,0,1,14,0
2024-03-13 14:49:00,user_031,Finance,Chicago,hr_system,1,0,0,1,69,0
2024-03-13 15:46:00,user_044,HR,Chicago,admin_panel,0,0,0,1,94,0
2024-03-13 16:05:00,user_005,Sales,New York,file_share,1,0,0,1,53,0
2024-03-13 16:13:00,user_044,HR,Chicago,payroll,0,0,0,0,90,0
2024-03-13 17:05:00,user_039,Executive,Remote,database,0,0,0,1,62,0
2024-03-13 17:05:00,user_029,Finance,Remote,admin_panel,0,0,0,1,16,0
2024-03-13 19:41:00,user_047,Sales,New York,vpn,0,0,0,1,107,0
2024-03-13 19:50:00,user_042,HR,Remote,email,0,0,0,0,17,0
2024-03-14 08:48:00,user_011,Finance,Remote,vpn,1,0,0,1,74,0
2024-03-14 09:33:00,user_017,Sales,New York,payroll,0,0,0,0,33,0
2024-03-14 10:19:00,user_031,Finance,Chicago,database,1,0,0,0,93,0
2024-03-14 11:31:00,user_010,Finance,Remote,file_share,0,0,0,0,107,0
2024-03-14 11:34:00,user_035,Executive,Chicago,hr_system,1,0,0,1,114,0
2024-03-14 11:55:00,user_035,Executive,New York,file_share,1,0,0,0,45,0
2024-03-14 14:02:00,user_028,IT,Remote,email,0,0,0,1,28,0
2024-03-14 15:13:00,user_040,Engineering,New York,admin_panel,0,0,0,1,11,0
2024-03-14 15:40:00,user_026,Sales,Chicago,database,1,0,0,0,59,0
2024-03-14 18:34:00,user_004,HR,Chicago,vpn,0,0,0,0,27,0
2024-03-14 18:38:00,user_014,Finance,Chicago,hr_system,1,0,0,0,17,0
2024-03-14 19:17:00,user_044,Finance,Remote,vpn,0,0,0,1,53,0
2024-03-14 19:18:00,user_004,Sales,Remote,hr_system,0,0,0,0,7,0
2024-03-14 19:23:00,user_021,IT,Remote,vpn,1,0,0,0,15,0
2024-03-15 07:54:00,user_019,IT,New York,payroll,0,0,0,1,107,0
2024-03-15 09:08:00,user_042,HR,Chicago,vpn,0,0,0,0,86,0
2024-03-15 09:38:00,user_029,Finance,Remote,payroll,0,0,0,1,37,0
2024-03-15 10:45:00,user_026,HR,Chicago,admin_panel,1,0,0,0,53,0
2024-03-15 13:30:00,user_044,Engineering,Remote,hr_system,0,0,0,1,67,0
2024-03-15 14:30:00,user_010,Executive,New York,vpn,0,0,0,1,90,0
2024-03-15 16:21:00,user_038,Finance,New York,admin_panel,1,0,0,1,6,0
2024-03-15 18:08:00,user_031,Sales,New York,vpn,1,0,0,0,77,0
2024-03-15 19:12:00,user_035,HR,Chicago,vpn,1,0,0,1,56,0
2024-03-15 19:49:00,user_035,HR,New York,payroll,1,0,0,0,27,0
2024-03-16 00:20:00,user_003,HR,Unknown,database,7,0,0,1,4,1
2024-03-16 00:38:00,user_024,Engineering,London,payroll,9,1,0,1,30,1
2024-03-16 09:56:00,user_015,Executive,Chicago,database,1,0,0,1,58,0
2024-03-16 10:56:00,user_008,Engineering,Chicago,vpn,1,0,0,0,106,0
2024-03-16 12:08:00,user_024,Finance,New York,admin_panel,0,0,0,0,119,0
2024-03-16 12:10:00,user_020,IT,Chicago,email,1,0,0,0,13,0
2024-03-16 13:22:00,user_030,Engineering,Remote,hr_system,1,0,0,1,26,0
2024-03-16 16:26:00,user_041,Engineering,New York,email,1,0,0,1,55,0
2024-03-16 16:43:00,user_018,Executive,New York,vpn,1,0,0,0,71,0
2024-03-16 17:45:00,user_021,Executive,Remote,database,1,0,0,1,119,0
2024-03-16 18:24:00,user_028,Engineering,Remote,payroll,0,0,0,0,96,0
2024-03-16 19:34:00,user_001,Executive,Chicago,email,0,0,0,1,78,0
2024-03-17 02:44:00,user_037,IT,London,payroll,10,1,0,1,8,1
2024-03-17 09:46:00,user_025,Engineering,Chicago,admin_panel,1,0,0,0,14,0
2024-03-17 11:00:00,user_003,Sales,New York,database,0,0,0,0,32,0
2024-03-17 12:31:00,user_017,HR,Chicago,file_share,1,0,0,1,45,0
2024-03-17 12:38:00,user_003,Engineering,New York,email,0,0,0,0,120,0
2024-03-17 13:05:00,user_017,IT,New York,email,1,0,0,1,116,0
2024-03-17 13:24:00,user_039,HR,New York,database,1,0,0,1,8,0
2024-03-17 15:42:00,user_049,Sales,New York,payroll,1,0,0,0,119,0
2024-03-17 16:41:00,user_021,Finance,Chicago,payroll,0,0,0,0,98,0
2024-03-17 19:01:00,user_035,Finance,Remote,vpn,0,0,0,1,91,0
2024-03-17 19:15:00,user_001,Engineering,Chicago,file_share,0,0,0,0,115,0
2024-03-17 23:18:00,user_004,Finance,Unknown,database,7,1,1,1,5,1
2024-03-18 00:02:00,user_013,Engineering,London,database,6,1,1,1,7,1
2024-03-18 01:28:00,user_005,Sales,Unknown,database,8,0,0,1,21,1
2024-03-18 01:33:00,user_027,Finance,London,database,7,1,0,1,7,1
2024-03-18 02:13:00,user_026,Sales,London,database,9,0,0,1,20,1
2024-03-18 02:43:00,user_015,Executive,London,admin_panel,8,0,0,0,12,1
2024-03-18 02:48:00,user_033,HR,Unknown,admin_panel,8,0,1,1,11,1
2024-03-18 03:30:00,user_003,Engineering,Unknown,payroll,8,0,0,1,30,1
2024-03-18 10:53:00,user_022,Finance,New York,email,1,0,0,1,69,0
2024-03-18 12:40:00,user_032,Finance,New York,file_share,1,0,0,0,69,0
2024-03-18 13:56:00,user_049,IT,New York,file_share,1,0,0,1,64,0
2024-03-18 17:56:00,user_039,Sales,Chicago,payroll,0,0,0,0,71,0
2024-03-18 17:57:00,user_025,IT,Chicago,database,1,0,0,0,26,0
2024-03-18 19:36:00,user_005,Executive,New York,vpn,0,0,0,0,36,0
2024-03-18 23:04:00,user_046,Sales,London,payroll,3,1,1,0,24,1
2024-03-19 00:31:00,user_019,IT,Unknown,database,4,1,0,0,9,1
2024-03-19 03:33:00,user_028,Finance,Unknown,admin_panel,9,0,0,1,14,1
2024-03-19 07:19:00,user_013,Sales,New York,file_share,1,0,0,0,94,0
2024-03-19 08:44:00,user_001,Sales,New York,admin_panel,0,0,0,0,101,0
2024-03-19 09:33:00,user_007,Finance,Chicago,email,0,0,0,1,17,0
2024-03-19 12:35:00,user_011,HR,Remote,vpn,0,0,0,1,58,0
2024-03-19 12:53:00,user_006,Sales,Remote,hr_system,0,0,0,0,97,0
2024-03-19 13:37:00,user_037,IT,Chicago,file_share,0,0,0,0,81,0
2024-03-19 13:57:00,user_026,Sales,Remote,admin_panel,1,0,0,0,52,0
2024-03-19 14:22:00,user_024,Executive,Chicago,admin_panel,1,0,0,1,75,0
2024-03-19 14:24:00,user_013,Executive,New York,hr_system,0,0,0,1,106,0
2024-03-19 15:37:00,user_045,HR,New York,email,1,0,0,0,13,0
2024-03-19 16:40:00,user_024,Executive,Chicago,file_share,0,0,0,1,96,0
2024-03-19 17:18:00,user_012,HR,New York,email,1,0,0,1,82,0
2024-03-19 22:32:00,user_011,Engineering,London,payroll,7,0,0,1,3,1
2024-03-19 22:46:00,user_041,Finance,London,database,9,1,0,0,3,1
2024-03-20 07:36:00,user_030,IT,Remote,payroll,1,0,0,0,46,0
2024-03-20 10:06:00,user_027,Finance,Chicago,hr_system,1,0,0,1,15,0
2024-03-20 11:05:00,user_045,Executive,Remote,database,0,0,0,0,70,0
2024-03-20 11:26:00,user_047,Finance,New York,payroll,1,0,0,1,111,0
2024-03-20 11:38:00,user_008,Executive,Chicago,payroll,0,0,0,1,18,0
2024-03-20 11:38:00,user_044,Engineering,Chicago,email,1,0,0,0,77,0
2024-03-20 11:49:00,user_015,IT,Chicago,email,1,0,0,1,16,0
2024-03-20 15:04:00,user_041,HR,Remote,email,1,0,0,1,62,0
2024-03-20 16:22:00,user_006,Finance,Remote,database,1,0,0,1,109,0
2024-03-21 00:20:00,user_012,Sales,Unknown,admin_panel,8,0,0,1,6,1
2024-03-21 02:27:00,user_014,IT,Unknown,admin_panel,9,0,1,0,18,1
2024-03-21 10:23:00,user_007,Executive,Chicago,payroll,1,0,0,1,10,0
2024-03-21 11:18:00,user_032,HR,New York,vpn,1,0,0,1,91,0
2024-03-21 15:20:00,user_013,Finance,New York,database,0,0,0,1,39,0
2024-03-21 16:00:00,user_050,IT,Remote,database,1,0,0,0,90,0
2024-03-21 16:56:00,user_003,Engineering,Chicago,email,0,0,0,0,88,0
2024-03-21 17:04:00,user_022,Finance,New York,database,1,0,0,0,60,0
2024-03-21 18:35:00,user_009,Sales,Remote,hr_system,1,0,0,0,30,0
2024-03-21 18:54:00,user_039,Sales,New York,payroll,1,0,0,0,39,0
2024-03-21 23:51:00,user_034,IT,London,payroll,6,0,1,1,19,1
2024-03-22 03:38:00,user_004,Executive,Unknown,database,7,1,0,0,20,1
2024-03-22 08:02:00,user_046,Executive,New York,vpn,0,0,0,0,61,0
2024-03-22 09:26:00,user_048,Finance,Remote,admin_panel,0,0,0,1,36,0
2024-03-22 10:01:00,user_026,Finance,Chicago,email,1,0,0,0,112,0
2024-03-22 11:43:00,user_019,Finance,Chicago,email,1,0,0,1,55,0
2024-03-22 12:59:00,user_008,Executive,Remote,email,0,0,0,0,54,0
2024-03-22 16:01:00,user_028,Engineering,Chicago,email,1,0,0,1,78,0
2024-03-22 19:08:00,user_034,Sales,Remote,email,1,0,0,0,115,0
2024-03-23 01:37:00,user_012,IT,Unknown,admin_panel,8,1,1,1,14,1
2024-03-23 09:26:00,user_002,HR,Chicago,email,1,0,0,1,53,0
2024-03-23 10:11:00,user_035,Finance,Remote,email,0,0,0,0,25,0
2024-03-23 11:08:00,user_039,IT,Chicago,admin_panel,1,0,0,1,83,0
2024-03-23 13:26:00,user_047,Finance,Remote,hr_system,0,0,0,1,8,0
2024-03-23 14:17:00,user_005,Engineering,New York,admin_panel,0,0,0,1,48,0
2024-03-23 14:59:00,user_010,Engineering,Chicago,file_share,1,0,0,0,94,0
2024-03-23 15:20:00,user_003,Finance,New York,payroll,0,0,0,1,101,0
2024-03-23 16:50:00,user_021,Executive,Chicago,vpn,1,0,0,0,76,0
2024-03-23 17:41:00,user_043,Sales,New York,payroll,0,0,0,1,101,0
2024-03-23 18:59:00,user_005,Sales,New York,database,0,0,0,1,9,0
2024-03-24 00:18:00,user_024,HR,London,database,3,1,1,1,17,1
2024-03-24 01:13:00,user_007,Engineering,Unknown,payroll,4,0,0,0,21,1
2024-03-24 07:28:00,user_002,Finance,Chicago,file_share,1,0,0,1,86,0
2024-03-24 09:38:00,user_003,Engineering,New York,email,1,0,0,1,35,0
2024-03-24 09:55:00,user_009,Engineering,Chicago,hr_system,1,0,0,0,107,0
2024-03-24 10:53:00,user_044,Executive,Remote,database,0,0,0,0,16,0
2024-03-24 13:32:00,user_019,Finance,New York,database,1,0,0,0,56,0
2024-03-24 14:08:00,user_032,Engineering,Remote,payroll,1,0,0,1,89,0
2024-03-24 14:14:00,user_017,Executive,Remote,database,0,0,0,1,31,0
2024-03-24 14:54:00,user_030,Executive,Chicago,file_share,0,0,0,0,67,0
2024-03-24 16:43:00,user_001,Engineering,New York,file_share,0,0,0,1,88,0
2024-03-24 17:26:00,user_021,IT,Remote,file_share,1,0,0,1,94,0
2024-03-24 18:04:00,user_035,HR,New York,admin_panel,0,0,0,1,110,0
2024-03-24 19:07:00,user_021,Executive,Remote,file_share,0,0,0,0,17,0
2024-03-24 19:09:00,user_003,Sales,New York,payroll,1,0,0,0,11,0
2024-03-24 19:55:00,user_040,HR,Chicago,vpn,1,0,0,1,67,0
2024-03-24 23:04:00,user_043,HR,Unknown,payroll,6,1,0,1,24,1
2024-03-24 23:41:00,user_005,Finance,London,database,8,0,0,1,15,1
2024-03-25 00:55:00,user_015,Executive,Unknown,admin_panel,4,1,1,0,18,1
2024-03-25 01:12:00,user_001,HR,London,database,3,0,0,1,16,1
2024-03-25 08:57:00,user_005,Executive,Chicago,payroll,0,0,0,0,10,0
2024-03-25 13:50:00,user_022,Finance,Chicago,vpn,1,0,0,1,38,0
2024-03-25 17:21:00,user_035,IT,Chicago,vpn,0,0,0,1,42,0
2024-03-25 17:22:00,user_041,Engineering,Remote,vpn,1,0,0,1,80,0
2024-03-25 18:07:00,user_050,Finance,New York,email,1,0,0,0,17,0
2024-03-25 18:28:00,user_046,Finance,Chicago,file_share,1,0,0,1,94,0
2024-03-26 08:49:00,user_039,Executive,New York,payroll,1,0,0,1,103,0
2024-03-26 10:33:00,user_008,Sales,Chicago,vpn,0,0,0,0,39,0
2024-03-26 10:52:00,user_021,Sales,New York,file_share,1,0,0,1,40,0
2024-03-26 10:55:00,user_049,Executive,Remote,vpn,1,0,0,1,6,0
2024-03-26 11:16:00,user_035,HR,Remote,database,0,0,0,0,110,0
2024-03-26 11:45:00,user_032,Engineering,New York,payroll,1,0,0,1,19,0
2024-03-26 11:49:00,user_039,IT,Chicago,email,0,0,0,1,118,0
2024-03-26 11:49:00,user_007,Finance,New York,hr_system,0,0,0,1,79,0
2024-03-26 13:12:00,user_018,Sales,Chicago,file_share,0,0,0,0,117,0
2024-03-26 15:57:00,user_003,Engineering,New York,hr_system,1,0,0,1,105,0
2024-03-26 18:24:00,user_013,Engineering,Chicago,email,1,0,0,1,107,0
2024-03-26 19:37:00,user_005,Executive,Remote,hr_system,0,0,0,0,10,0
2024-03-27 09:34:00,user_026,IT,Remote,hr_system,1,0,0,1,27,0
2024-03-27 10:13:00,user_035,HR,Remote,admin_panel,0,0,0,0,89,0
2024-03-27 11:27:00,user_032,IT,Remote,hr_system,1,0,0,1,103,0
2024-03-27 12:50:00,user_040,IT,New York,email,1,0,0,1,101,0
2024-03-27 13:05:00,user_015,Finance,New York,vpn,1,0,0,1,88,0
2024-03-27 14:04:00,user_042,HR,Chicago,hr_system,0,0,0,1,86,0
2024-03-27 14:26:00,user_049,Executive,New York,hr_system,1,0,0,1,105,0
2024-03-27 14:30:00,user_014,IT,Chicago,database,1,0,0,1,48,0
2024-03-27 16:06:00,user_034,IT,Chicago,hr_system,1,0,0,1,46,0
2024-03-27 17:01:00,user_034,Executive,New York,payroll,1,0,0,0,68,0
2024-03-27 17:17:00,user_041,Executive,Chicago,admin_panel,0,0,0,0,9,0
2024-03-27 18:14:00,user_029,HR,New York,file_share,1,0,0,0,44,0
2024-03-27 19:18:00,user_033,Finance,Chicago,payroll,1,0,0,0,64,0
2024-03-27 22:28:00,user_023,IT,London,database,7,0,0,0,25,1
2024-03-28 09:04:00,user_043,IT,Remote,hr_system,1,0,0,1,10,0
2024-03-28 09:12:00,user_044,HR,Chicago,email,0,0,0,1,77,0
2024-03-28 10:05:00,user_038,HR,Remote,database,1,0,0,0,83,0
2024-03-28 11:09:00,user_040,Finance,New York,email,1,0,0,1,55,0
2024-03-28 12:12:00,user_028,IT,Chicago,email,1,0,0,1,12,0
2024-03-28 12:19:00,user_027,IT,New York,payroll,0,0,0,1,105,0
2024-03-28 12:52:00,user_023,Sales,Chicago,hr_system,0,0,0,0,19,0
2024-03-28 16:03:00,user_031,Executive,Remote,email,1,0,0,0,65,0
2024-03-28 17:23:00,user_013,Engineering,New York,payroll,0,0,0,1,48,0
2024-03-28 18:14:00,user_022,Sales,New York,admin_panel,0,0,0,1,18,0
2024-03-29 02:13:00,user_003,Sales,London,payroll,4,1,0,0,6,1
2024-03-29 02:20:00,user_002,IT,London,payroll,7,0,0,1,20,1
2024-03-29 08:28:00,user_001,Engineering,Chicago,hr_system,0,0,0,1,86,0
2024-03-29 08:42:00,user_014,Sales,Remote,admin_panel,0,0,0,1,35,0
2024-03-29 09:55:00,user_015,IT,New York,database,1,0,0,1,62,0
2024-03-29 10:29:00,user_047,Sales,Chicago,payroll,0,0,0,0,40,0
2024-03-29 12:29:00,user_048,Engineering,New York,database,1,0,0,1,23,0
2024-03-29 16:16:00,user_025,Executive,New York,hr_system,1,0,0,1,66,0
2024-03-29 17:20:00,user_017,Finance,Remote,hr_system,0,0,0,0,52,0
2024-03-29 18:05:00,user_026,Finance,Chicago,email,1,0,0,1,88,0
2024-03-29 18:14:00,user_008,HR,New York,vpn,1,0,0,1,113,0
2024-03-29 18:34:00,user_001,Executive,New York,hr_system,1,0,0,0,99,0
2024-03-30 01:18:00,user_002,IT,London,database,10,0,1,1,27,1
2024-03-30 08:30:00,user_012,Engineering,Remote,payroll,1,0,0,1,47,0
2024-03-30 10:36:00,user_008,HR,Remote,admin_panel,1,0,0,1,93,0
2024-03-30 14:16:00,user_007,Executive,New York,file_share,0,0,0,0,61,0
2024-03-30 14:31:00,user_010,IT,Chicago,payroll,1,0,0,1,89,0
2024-03-30 14:35:00,user_028,Sales,Remote,admin_panel,0,0,0,0,52,0
2024-03-30 15:48:00,user_043,IT,Remote,file_share,0,0,0,0,82,0
2024-03-30 17:55:00,user_025,Executive,Remote,payroll,0,0,0,0,27,0
2024-03-30 19:17:00,user_043,HR,Chicago,payroll,0,0,0,1,91,0
2024-03-30 23:24:00,user_011,Engineering,London,payroll,7,0,1,1,2,1
2024-03-31 07:26:00,user_020,Engineering,Chicago,email,1,0,0,0,63,0
2024-03-31 07:44:00,user_035,Finance,New York,database,0,0,0,1,64,0
2024-03-31 07:46:00,user_046,Executive,Chicago,file_share,1,0,0,1,40,0
2024-03-31 10:24:00,user_034,Engineering,Remote,vpn,0,0,0,0,116,0
2024-03-31 12:46:00,user_031,HR,Chicago,vpn,1,0,0,1,62,0
2024-03-31 14:00:00,user_027,Sales,Remote,email,1,0,0,1,101,0
2024-03-31 14:10:00,user_049,Executive,Remote,hr_system,1,0,0,0,22,0
2024-03-31 14:20:00,user_006,Executive,Chicago,email,0,0,0,0,119,0
2024-03-31 14:59:00,user_013,IT,Chicago,vpn,0,0,0,0,108,0
2024-03-31 17:33:00,user_049,Sales,Remote,admin_panel,1,0,0,1,101,0
2024-03-31 19:18:00,user_044,Finance,Remote,database,0,0,0,1,91,0
2024-04-01 07:06:00,user_010,Engineering,Remote,payroll,0,0,0,1,27,0
2024-04-01 10:08:00,user_032,Sales,New York,hr_system,1,0,0,1,35,0
2024-04-01 12:59:00,user_001,IT,Chicago,payroll,0,0,0,0,100,0
2024-04-01 13:45:00,user_035,Finance,Chicago,payroll,1,0,0,0,116,0
2024-04-01 18:08:00,user_017,IT,New York,file_share,1,0,0,0,11,0
2024-04-02 00:30:00,user_005,Sales,Unknown,admin_panel,10,0,1,1,18,1
2024-04-02 07:40:00,user_027,IT,Remote,payroll,1,0,0,0,108,0
2024-04-02 07:42:00,user_012,Finance,Chicago,email,1,0,0,1,53,0
2024-04-02 08:27:00,user_033,IT,Chicago,payroll,1,0,0,1,95,0
2024-04-02 08:41:00,user_045,Executive,Chicago,vpn,1,0,0,1,15,0
2024-04-02 10:31:00,user_006,Executive,Chicago,payroll,0,0,0,0,40,0
2024-04-02 10:51:00,user_018,Sales,Chicago,vpn,1,0,0,0,63,0
2024-04-02 11:16:00,user_016,HR,Chicago,admin_panel,1,0,0,1,64,0
2024-04-02 12:16:00,user_030,Finance,Chicago,admin_panel,1,0,0,1,66,0
2024-04-02 12:37:00,user_044,Executive,Chicago,email,0,0,0,0,77,0
2024-04-02 14:02:00,user_004,Engineering,Remote,vpn,0,0,0,0,94,0
2024-04-02 15:02:00,user_031,Sales,Remote,payroll,1,0,0,0,18,0
